品类,小类,功能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智能网关,智能网关,子设备列表,我有哪些网关子设备,列举网关子设备,查看网关子设备列表,我的网关子设备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
环境净化,智能香薰机,显示喷香启停,喷香开着呢吗？,喷香是开是关呢,喷香状态,喷香启动了吗,喷香呢,有木有在喷香香,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,报警,干衣机有告警吗,干衣机告警消息,干衣机告警信息,播放干衣机告警,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
灯具照明,LED球泡灯,当前亮度,球泡灯亮度,球泡灯亮度是多少,球泡灯多亮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,当前色温,球泡灯色温,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,照明灯状态,"球泡灯照明灯(亮度,明暗度)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,氛围灯状态,"球泡灯氛围灯(亮度,明暗度)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,开关,打开灯,开开灯,开下灯,把灯开开,把灯打开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RGB调色,球泡灯设置成(c),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,白光开关,球泡灯开启白光,球泡灯点亮白光,球泡灯打开白光开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,照明灯明暗调节,"球泡灯照明灯明暗度调为(1,255)","球泡灯照明灯明暗度调整为(1,255)","球泡灯照明灯明暗度调整到(1,255)","球泡灯照明灯明暗度整到(1,255)","球泡灯照明灯明暗度调到(1,255)","球泡灯照明灯亮度调为(1,255)","球泡灯照明灯亮度调整为(1,255)","球泡灯照明灯亮度调整到(1,255)","球泡灯照明灯亮度整到(1,255)","球泡灯照明灯亮度调到(1,255)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,氛围灯明暗调节,"球泡灯氛围灯明暗度调为(1,10)","球泡灯氛围灯明暗度调整为(1,10)","球泡灯氛围灯明暗度调整到(1,10)","球泡灯氛围灯明暗度整到(1,10)","球泡灯氛围灯明暗度调到(1,10)","球泡灯氛围灯亮度调为(1,10)","球泡灯氛围灯亮度调整为(1,10)","球泡灯氛围灯亮度调整到(1,10)","球泡灯氛围灯亮度整到(1,10)","球泡灯氛围灯亮度调到(1,10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,模式(睡眠\阅读\激情\唤醒\sos\浪漫\自拍\影院),"球泡灯设置为(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式","球泡灯设为(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式","球泡灯设置成(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式","球泡灯调整为(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式","球泡灯调为(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式","球泡灯调整成(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式","球泡灯整成(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式","球泡灯整到(睡眠,阅读,激情,唤醒,俱乐部,夜店,浪漫,自拍,影院)模式",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LED灯带,"灯带总开,关",LED灯带开关打开,LED灯带开关开,打开LED灯带开关,开LED灯带开关,把LED灯带开关打开,LED灯带按钮打开,LED灯带开关关闭,LED灯带开关关,关LED灯带开关,把LED灯带开关关闭,氛围灯按钮关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"模式选择(日光,流光,调光)",模式选择日光模式,选择流光模式,切换到调光模式,灯带工作模式切换到照明模式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,日光模式色彩调节,灯带颜色红色,灯带选择淡蓝色,颜色变成青色,颜色调成紫色,黄灯开启,淡紫色,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,日光模式亮度调节,灯带调暗点,灯带亮点,灯带亮度调到20,亮度减少到10,亮度增加到120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,流光模式,流光模式开,切换到流光模式,流光模式开启,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,流光切换速度,流光切换速度20,切换速度5,切换速度调到6,切换速到提高到20,切换速度降低到2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"流光颜色(色1,色2,色3,色4)","流光颜色色1 240,色2 179","流光颜色色1选择3,色2选择79,色3选择69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,情景模式(起床、入睡、七彩、回家、会客、休闲、自定义),模式选择起床模式,开启入睡模式,切换到回家模式,打开回家模式,会客模式开启,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,定时开关,预约19点灯带开,预约8点半灯带开关关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LED吸顶灯,"当前模式(照明灯,氛围灯)",吸顶灯当前工作模式是什么,吸顶灯当前工作在哪个模式下,吸顶灯是在照明模式下吗？,现在是氛围灯嘛？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"吸顶灯总开,关",吸顶灯开关打开,吸顶灯开关开,打开吸顶灯开关,开吸顶灯开关,把吸顶灯开关打开,吸顶灯按钮打开,吸顶灯开关关闭,吸顶灯开关关,关吸顶灯开关,把吸顶灯开关关闭,吸顶灯按钮关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,照明灯开关,LED吸顶灯照明模式开,LED吸顶灯照明模式关,照明开关打开,照明开关开,打开照明开关,开照明开关,把照明开关打开,照明按钮打开,照明开关关闭,照明开关关,关闭照明开关,关照明开关,把照明开关关闭,照明按钮关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,照明灯明暗调节,LED吸顶灯照明亮度增加到20,吸顶灯照明亮度提高到40,吸顶灯照明亮度70,吸顶灯亮度调到50,LED吸顶灯照明亮度降低到30,吸顶灯照明亮度减小到56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,照明灯色温调节,LED吸顶灯照明色温调到16,吸顶灯照明色温选择4,吸顶灯照明色温增加到60,吸顶灯色温调到50,LED吸顶灯照明色温减小16,吸顶灯照明色温降低到10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,照明灯模式选择(照明、节能、夜灯),模式选择照明模式,选择节能模式,切换到夜灯模式,吸顶灯工作模式切换到照明模式,节能模式开,打开夜灯模式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,氛围灯开关,氛围灯开关打开,氛围灯开关开,打开氛围灯开关,开氛围灯开关,把氛围灯开关打开,氛围灯按钮打开,氛围灯开关关闭,氛围灯开关关,关氛围灯开关,把氛围灯开关关闭,氛围灯按钮关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,氛围灯颜色调节,氛围灯颜色红色,氛围灯选择淡蓝色,颜色变成青色,颜色调成紫色,黄灯开启,淡紫色,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,氛围灯模式(激情、浪漫、温馨、畅想),模式选择激情模式,选择浪漫模式,切换到温馨模式,氛围灯工作模式切换到畅想模式,激情模式开,打开浪漫模式,开启畅想模式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,氛围灯明暗调节,氛围灯调暗点,氛围灯亮度,灯亮度调到20,亮度减少到10,亮度增加到120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
居家安防,声光报警器,当前工作模式,上报声光报警的当前工作模式,报警器工作在什么模式下,报警器现在是哪个模式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,外出布防开关,外出布防开关开,打开外出布防开关,切换到外出布防模式,关闭外出布防,外出布防关闭,关掉外出布防,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,留守布防开关,留守布防开关开,打开留守布防开关,切换到留守布防模式,关闭留守布防,留守布防关闭,关掉留守布防,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,强制布防开关,强制布防开关开,打开强制布防开关,切换到强制布防模式,关闭强制布防,强制布防关闭,关掉强制布防,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,撤防开关,撤防开关开,打开撤防开关,切换到撤防模式,关闭撤防,强制撤防,关掉撤防,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,防区属性设置(巡更防区、无声防区、门铃防区),防区属性选择巡更防区,防区属性切换为无声防区模式,门铃防区作为防区属性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,防区报警类型设置(盗窃、抢劫、火警、周界、医疗、紧急、周界、煤气、预警),报警类型选择盗窃,报警类型设置为抢劫,报警类型火警,医疗报警类型,报警类型切换为紧急类型,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,报警音量(无声、低、中、高),报警音量选择静音,报警音量高,低音量报警,中音量报警,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,智能门锁,门锁状态,上报门锁状态,门锁现在是什么状态,门锁是否开着,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,电池电量,门锁电量还剩多少,门锁还剩多少电,门锁电量是否充足,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,开关,打开门锁,把门锁打开,关闭门锁,把门锁关闭,门锁开,门锁关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,报警,门锁是否有告警,门锁是否正常,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,智能摄像头,扫码添加设备,扫描二维码,打开二维码扫描,添加设备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,查看单个摄像头实时视频,查看摄像头的视频,播放摄像头的实时视频,打开视频,视频开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,视频实时对讲,打开语音开关,打开对讲功能,对讲功能开,开启对讲功能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,设备录像,开启录像功能,打开录像开关,打开录像功能,录像功能开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,设备视频截图,将当前画面截图,截图,截取当前画面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,查看摄像头运动记录录像视频,查看摄像头运动记录,把运动记录调出来,运动记录列表,我要查看运动记录,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,活体检测报警记录录像视频,查看活体检测报警记录运动记录,把活体检测报警记录调出来,活体检测报警记录列表,我要查看活体检测报警记录,查看报警记录,调用报警记录,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,视频清晰度设置,切换视频清晰度到高清模式,切换视频清晰度到流畅模式,切换视频清晰度到均衡模式,画面使用高清模式,画面切换到均衡模式,使用流畅模式播放,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,活体检测开关,打开活体检测开关,关闭活体检测开关,开启活体检测功能,关闭活体检测功能,开启活体检测,关闭活体检测,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,设备提示音开关,打开设备提示音开关,关闭设备提示音开关,开启设备提示音功能,关闭设备提示音功能,开启设备提示音,关闭设备提示音,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
开关插座,智能插座,有无定时任务,智能插座什么时候开,当前有什么预约任务,现在有什么定时任务,定时任务上报下,智能插座什么时间关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,开关,智能插座开关打开,智能插座开关开,打开智能插座开关,开智能插座开关,把智能插座开关打开,智能插座按钮打开,智能插座开关关闭,智能插座开关关,关智能插座开关,把智能插座开关关闭,智能插座按钮关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开关,预约[HH:MM]智能插座开,智能插座晚上[HH:MM]开始工作,[HH:MM]关闭智能插座,[HH:MM]智能插座停止工作,预约智能插座在[HH:MM]开关关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,智能插排,总开关状态,智能插排是否开着,智能插排开关状态如何,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,插口1~n状态,上报插排当前的状态,插排有哪些开关开着,插排哪写开关关着,智能插排哪几路开关是关的,智能插排哪几路开关是开的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"总开,关",智能插排开关打开,智能插排开关开,打开智能插排开关,开智能插排开关,把智能插排开关打开,智能插排按钮打开,智能插排开关关闭,智能插排开关关,关智能插排开关,把智能插排开关关闭,智能插排按钮关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"开关1....n开,关",开关2打开,开关1关闭,打开开关3,关闭开关3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,触摸开关,触摸开关状态,上报触摸开关当前的状态,触摸开关有哪些开关开着,触摸开关哪写开关关着,触摸开关哪几路开关是关的,触摸开关哪几路开关是开的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"1~n号开关开,关",上报插排当前的状态,插排有哪些开关开着,插排哪写开关关着,智能插排哪几路开关是关的,智能插排哪几路开关是开的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,修改按键名称,将开关1的名称修改为卧室开关,开关2命名为客厅开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,修改按键图标,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"童锁开,关",打开触摸开关的童锁开关,关闭触摸开关的童锁,锁屏,童锁开,把童锁打开,锁屏关闭,把屏幕上锁,把童锁关了,关童锁,关闭童锁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,情景开关,情景开关状态,上报情景开关当前的状态,情景开关有哪些开关开着,情景开关哪写开关关着,情景开关插排哪几路开关是关的,情景开关插排哪几路开关是开的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,总开关,情景开关总开开,情景开关总开关,关闭情景开关总开关,打开情景开关总开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,厨房开关,打开厨房开关,关闭厨房开关,厨房开关关,厨房开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,洗手间开关,打开洗手间开关,关闭洗手间开关,洗手间开关关,洗手间开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,客厅开关,打开客厅开关,关闭客厅开关,客厅开关关,客厅开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,廊灯开关,打开廊灯开关,关闭廊灯开关,廊灯开关关,廊灯开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,餐厅开关,打开插座开关,关闭插座开关,插座开关关,插座开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,插座开关,打开餐厅开关,关闭餐厅开关,餐厅开关关,餐厅开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,电视开关,打开电视开关,关闭电视开关,电视开关关,电视开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,书房开关,打开书房开关,关闭书房开关,书房开关关,书房开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,阳台开关,打开阳台开关,关闭阳台开关,阳台开关关,阳台开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,卧室1开关,打开卧室1开关,关闭卧室1开关,卧室1开关关,卧室1开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,卧室2开关,打开卧室2开关,关闭卧室2开关,卧室2开关关,卧室2开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,窗帘开关,打开窗帘开关,关闭窗帘开关,窗帘开关关,窗帘开关开,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智能单品,红外插座,有无执行任务,红外插座什么时候开,当前有什么预约任务,现在有什么定时任务,定时任务上报下,红外插座什么时间关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,开关,红外插座开关打开,红外插座开关开,打开红外插座开关,开红外插座开关,把红外插座开关打开,红外插座按钮打开,红外插座开关关闭,红外插座开关关,关红外插座开关,把红外插座开关关闭,红外插座按钮关闭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开关,红外插座[HH:MM]开始工作,[HH:MM]关闭红外插座,[HH:MM]红外插座停止工作,预约红外插座[HH:MM]开关关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
